round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score
46,19,22,"[1.8451852798461914, 1.5980020761489868, 1.8237539529800415, 1.8495725393295288, 1.5984472036361694, 1.5981470346450806, 1.6914597749710083, 1.6586211919784546, 1.6735798120498657, 1.6968640089035034, 1.6696667671203613, 1.6650547981262207, 1.6861544847488403, 1.7053254842758179, 1.6613789796829224, 1.6739591360092163, 1.6868001222610474, 1.6759504079818726, 1.6723604202270508, 1.657875657081604, 1.6869416236877441, 1.6373100280761719]",22,"[0.9166666666666666, 0.5, 0.6666666666666666, 0.8333333333333334, 0.25, 0.5833333333333334, 1.0, 0.5833333333333334, 0.8333333333333334, 1.0, 0.5833333333333334, 0.9166666666666666, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.5833333333333334, 0.75, 0.75, 0.8333333333333334, 0.5833333333333334, 0.8333333333333334, 1.0]","[0.6921985815602837, 0.5366430260047281, 0.7096926713947991, 0.706855791962175, 0.46335697399527187, 0.5366430260047281, 0.7286052009456265, 0.7295508274231679, 0.7304964539007093, 0.7215130023640662, 0.7224586288416076, 0.7252955082742317, 0.7224586288416076, 0.7153664302600473, 0.7252955082742317, 0.7286052009456265, 0.7262411347517731, 0.724822695035461, 0.7314420803782505, 0.7309692671394799, 0.7304964539007093, 0.676595744680851]",0.7348484848484849,0.6916183107672471,0.7692671394799054
47,19,23,"[1.8380866050720215, 1.5979903936386108, 1.5980019569396973, 1.5980414152145386, 1.5979938507080078, 1.5983926057815552, 1.5982240438461304, 1.5980218648910522, 1.6660534143447876, 1.598009705543518, 1.597983956336975, 1.597981333732605, 1.597990870475769, 1.597998023033142, 1.5980844497680664, 1.5979809761047363, 1.5979865789413452, 1.5979852676391602, 1.5980058908462524, 1.5979828834533691, 1.5980018377304077, 1.597991943359375, 1.5979914665222168]",18,"[0.5833333333333334, 0.4166666666666667, 0.75, 0.5833333333333334, 0.75, 0.5833333333333334, 0.8333333333333334, 0.25, 0.6666666666666666, 0.5833333333333334, 0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.75, 0.16666666666666666, 0.5, 0.4166666666666667, 0.5833333333333334, 0.9166666666666666, 0.5, 0.3333333333333333, 0.25, 0.4166666666666667]","[0.733806146572104, 0.5418439716312057, 0.5366430260047281, 0.5366430260047281, 0.8283687943262411, 0.5366430260047281, 0.5366430260047281, 0.5418439716312057, 0.7262411347517731, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.4619385342789598, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281]",0.539855072463768,0.5633466954466032,0.5366430260047281
48,19,18,"[2.0013792514801025, 1.5981115102767944, 1.5987118482589722, 1.5983275175094604, 1.5979920625686646, 1.7517644166946411, 1.7112423181533813, 1.7734025716781616, 1.6950178146362305, 1.728366732597351, 1.7415295839309692, 1.709004282951355, 1.7591725587844849, 1.742469310760498, 1.7370033264160156, 1.7823858261108398, 1.808550477027893, 1.7332113981246948]",19,"[0.4166666666666667, 0.5833333333333334, 0.5, 0.5833333333333334, 0.8333333333333334, 0.9166666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.75, 0.8333333333333334, 0.8333333333333334, 0.9166666666666666, 0.8333333333333334, 0.8333333333333334, 0.75, 0.5833333333333334, 0.8333333333333334]","[0.6061465721040189, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5366430260047281, 0.7489361702127659, 0.7437352245862884, 0.7513002364066194, 0.7451536643026004, 0.7494089834515366, 0.750354609929078, 0.7479905437352246, 0.7484633569739952, 0.7470449172576832, 0.7730496453900709, 0.7465721040189125, 0.7541371158392435, 0.750354609929078]",0.7361111111111112,0.6827423167848701,0.7418439716312056
49,20,16,"[1.597982406616211, 1.5980104207992554, 1.7273253202438354, 1.598006248474121, 1.5981011390686035, 1.5979994535446167, 1.597998023033142, 1.598013997077942, 1.598103404045105, 1.5979846715927124, 1.5979832410812378, 1.5979958772659302, 1.5980223417282104, 1.5980205535888672, 1.598169207572937, 1.5981019735336304]",23,"[0.5833333333333334, 0.5833333333333334, 0.8333333333333334, 0.5833333333333334, 0.4166666666666667, 0.5, 0.8333333333333334, 0.4166666666666667, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.25, 0.5, 0.5833333333333334, 0.6666666666666666]","[0.5366430260047281, 0.5366430260047281, 0.750354609929078, 0.5366430260047281, 0.40472813238770683, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.46335697399527187, 0.5366430260047281]",0.5416666666666666,0.537174940898345,0.5366430260047281
50,20,23,"[1.8399934768676758, 1.5981076955795288, 1.725185751914978, 1.5980068445205688, 1.5979833602905273, 1.7362595796585083, 1.857939600944519, 1.7948685884475708, 1.9053484201431274, 1.8142496347427368, 1.8205360174179077, 1.8279331922531128, 1.8215800523757935, 1.7607675790786743, 1.8292198181152344, 1.9094985723495483, 1.7880817651748657, 1.878766655921936, 1.7933177947998047, 1.9639992713928223, 1.7164192199707031, 1.8288402557373047, 1.7522386312484741]",20,"[0.5833333333333334, 0.5, 0.9166666666666666, 0.4166666666666667, 0.5833333333333334, 0.8333333333333334, 1.0, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.75, 0.9166666666666666, 0.8333333333333334, 1.0, 0.9166666666666666, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334]","[0.7063829787234043, 0.5366430260047281, 0.7489361702127659, 0.5366430260047281, 0.5366430260047281, 0.7886524822695036, 0.7848699763593381, 0.7782505910165485, 0.7862884160756501, 0.7825059101654847, 0.7900709219858156, 0.782033096926714, 0.7877068557919622, 0.7839243498817967, 0.7801418439716312, 0.783451536643026, 0.7787234042553192, 0.7843971631205674, 0.7777777777777778, 0.46335697399527187, 0.7735224586288416, 0.782033096926714, 0.7881796690307329]",0.786231884057971,0.732223250077089,0.7096926713947991
51,19,16,"[1.9215784072875977, 1.5980433225631714, 1.6853324174880981, 1.5979862213134766, 1.6969844102859497, 1.5980397462844849, 1.5979962348937988, 1.598114013671875, 1.5980104207992554, 1.5980243682861328, 1.5979896783828735, 1.5980186462402344, 1.598012924194336, 1.598046898841858, 1.5980520248413086, 1.5980606079101562]",23,"[0.9166666666666666, 0.6666666666666666, 0.8333333333333334, 0.16666666666666666, 0.8333333333333334, 0.6666666666666666, 0.5833333333333334, 0.08333333333333333, 0.5, 0.6666666666666666, 0.5833333333333334, 0.5, 0.5833333333333334, 0.75, 0.8333333333333334, 0.6666666666666666]","[0.7172576832151301, 0.46335697399527187, 0.7219858156028369, 0.5366430260047281, 0.7498817966903073, 0.5352245862884161, 0.5352245862884161, 0.23829787234042554, 0.5352245862884161, 0.5352245862884161, 0.5352245862884161, 0.5356973995271868, 0.5352245862884161, 0.5356973995271868, 0.5356973995271868, 0.5366430260047281]",0.6145833333333333,0.548906619385343,0.5366430260047281
52,20,24,"[1.5980243682861328, 1.597989559173584, 1.5980027914047241, 1.5980018377304077, 1.5980993509292603, 1.7624449729919434, 1.7058476209640503, 1.712035059928894, 1.725014090538025, 1.683607578277588, 1.7169852256774902, 1.7261176109313965, 1.7541285753250122, 1.6991137266159058, 1.7032665014266968, 1.670427918434143, 1.7158890962600708, 1.705267310142517, 1.7269636392593384, 1.6880043745040894, 1.6894687414169312, 1.705024242401123, 1.7411986589431763, 1.6657339334487915]",19,"[0.9166666666666666, 0.6666666666666666, 0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.6666666666666666, 0.75, 0.5833333333333334, 0.75, 0.75, 0.5, 0.8333333333333334, 0.9166666666666666, 0.75, 0.9166666666666666, 1.0, 0.9166666666666666, 0.8333333333333334, 1.0, 0.5833333333333334, 0.6666666666666666, 0.75, 0.6666666666666666, 0.6666666666666666]","[0.9929078014184397, 0.826950354609929, 0.5366430260047281, 0.5352245862884161, 0.5366430260047281, 0.46335697399527187, 0.7224586288416076, 0.7153664302600473, 0.7186761229314421, 0.7134751773049646, 0.7148936170212766, 0.7219858156028369, 0.7177304964539007, 0.7125295508274232, 0.7191489361702128, 0.7153664302600473, 0.7186761229314421, 0.7191489361702128, 0.7205673758865249, 0.7196217494089835, 0.7182033096926714, 0.7139479905437353, 0.7200945626477542, 0.7163120567375887]",0.7361111111111112,0.7004137115839243,0.7063829787234043
53,20,19,"[1.5983115434646606, 1.5980654954910278, 1.5983834266662598, 1.5980066061019897, 1.5980077981948853, 1.598001480102539, 1.598042368888855, 1.5980554819107056, 1.5980595350265503, 1.5980496406555176, 1.5980230569839478, 1.5980743169784546, 1.598107933998108, 1.5980234146118164, 1.5980329513549805, 1.5980037450790405, 1.5980720520019531, 1.5980154275894165, 1.5980054140090942]",20,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.4166666666666667, 0.4166666666666667, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5, 0.5, 0.4166666666666667, 0.5, 0.6666666666666666, 0.5833333333333334, 0.5833333333333334, 0.4166666666666667, 0.5, 0.5833333333333334, 0.25]","[0.46335697399527187, 0.19574468085106383, 0.5366430260047281, 0.5352245862884161, 0.5352245862884161, 0.5352245862884161, 0.5352245862884161, 0.5352245862884161, 0.5352245862884161, 0.5352245862884161, 0.5531914893617021, 0.5366430260047281, 0.5366430260047281, 0.5352245862884161, 0.5352245862884161, 0.5352245862884161, 0.5366430260047281, 0.5352245862884161, 0.5352245862884161]",0.48245614035087714,0.5148189622993655,0.5366430260047281
54,20,21,"[1.6664155721664429, 1.5979870557785034, 1.5980801582336426, 1.9397538900375366, 1.5986541509628296, 1.5980138778686523, 1.5980162620544434, 1.5981212854385376, 1.9688485860824585, 2.0997722148895264, 1.9569458961486816, 1.9353896379470825, 2.0978901386260986, 1.9997249841690063, 1.9089292287826538, 1.967018485069275, 1.9829673767089844, 2.01911997795105, 2.0336501598358154, 2.0311896800994873, 2.134638547897339]",19,"[0.9166666666666666, 0.5833333333333334, 0.4166666666666667, 0.75, 0.5, 0.4166666666666667, 0.8333333333333334, 0.4166666666666667, 0.6666666666666666, 0.5, 0.6666666666666666, 0.8333333333333334, 0.5833333333333334, 1.0, 0.5833333333333334, 0.6666666666666666, 0.75, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.75]","[0.7229314420803783, 0.5366430260047281, 0.5366430260047281, 0.7962174940898346, 0.5366430260047281, 0.5352245862884161, 0.5352245862884161, 0.3073286052009456, 0.5791962174940898, 0.6789598108747045, 0.6028368794326241, 0.6775413711583924, 0.6936170212765957, 0.7432624113475177, 0.7314420803782505, 0.5796690307328605, 0.667612293144208, 0.5531914893617021, 0.7356973995271867, 0.7002364066193854, 0.6817966903073286]",0.6547619047619048,0.6253292806484295,0.542789598108747
55,19,21,"[1.5979961156845093, 1.5979989767074585, 1.5981236696243286, 2.0584793090820312, 1.5987364053726196, 1.5982728004455566, 1.5981189012527466, 1.5984047651290894, 1.5986829996109009, 1.5982381105422974, 1.6020234823226929, 1.5982537269592285, 1.5989055633544922, 1.5985914468765259, 1.5981979370117188, 1.598540186882019, 1.5985172986984253, 1.5982815027236938, 1.6002082824707031, 1.5990687608718872, 1.5986436605453491]",17,"[0.5833333333333334, 0.6666666666666666, 0.8333333333333334, 0.5, 0.4166666666666667, 0.6666666666666666, 0.75, 0.4166666666666667, 0.5833333333333334, 0.8333333333333334, 0.5, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5833333333333334, 0.5, 0.5833333333333334, 0.5, 0.75]","[0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.6463356973995272, 0.5267139479905437, 0.5366430260047281, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.46335697399527187, 0.5366430260047281]",0.6031746031746031,0.5030057413036138,0.5366430260047281
56,19,22,"[1.5980262756347656, 1.765634536743164, 1.5980063676834106, 1.5992366075515747, 1.5993242263793945, 1.600009799003601, 1.5992470979690552, 1.6012353897094727, 1.598796010017395, 1.5995498895645142, 1.6018295288085938, 1.5991798639297485, 1.5996389389038086, 1.6009469032287598, 1.6004143953323364, 1.5986924171447754, 1.6001824140548706, 1.59995698928833, 1.600132942199707, 1.5991826057434082, 1.598540186882019, 1.5992053747177124]",14,"[0.5833333333333334, 1.0, 0.3333333333333333, 0.5833333333333334, 0.9166666666666666, 0.75, 0.75, 0.8333333333333334, 0.9166666666666666, 0.8333333333333334, 0.6666666666666666, 0.4166666666666667, 0.75, 0.6666666666666666, 0.9166666666666666, 0.5, 0.3333333333333333, 0.6666666666666666, 0.5833333333333334, 0.5, 1.0, 1.0]","[0.5361702127659574, 0.7200945626477542, 0.5352245862884161, 0.5314420803782506, 0.684160756501182, 0.5215130023640662, 0.532387706855792, 0.5763593380614658, 0.684160756501182, 0.774468085106383, 0.46335697399527187, 0.5366430260047281, 0.7390070921985815, 0.7456264775413711, 0.7602836879432624, 0.6359338061465721, 0.5059101654846335, 0.46335697399527187, 0.5536643026004728, 0.5309692671394799, 0.7602836879432624, 0.6978723404255319]",0.7045454545454545,0.613131313131313,0.7484633569739952
57,20,26,"[1.7694510221481323, 1.79306161403656, 1.796163558959961, 1.8411307334899902, 2.048976182937622, 1.5984864234924316, 1.5979794263839722, 1.5979795455932617, 1.5979796648025513, 1.5979799032211304, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979801416397095, 1.5979796648025513, 1.5979796648025513, 1.5979794263839722, 1.5979799032211304, 1.5979795455932617, 1.5980353355407715, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979820489883423, 1.5979870557785034, 1.5979799032211304]",8,"[0.5833333333333334, 0.75, 0.75, 0.75, 0.5, 1.0, 0.4166666666666667, 0.5, 0.5833333333333334, 0.25, 0.3333333333333333, 0.6666666666666666, 0.5833333333333334, 0.5833333333333334, 0.8333333333333334, 0.5833333333333334, 0.5833333333333334, 0.4166666666666667, 0.3333333333333333, 0.3333333333333333, 0.5, 0.8333333333333334, 0.4166666666666667, 0.5833333333333334, 0.8333333333333334, 0.5]","[0.7489361702127659, 0.7508274231678487, 0.7479905437352246, 0.7848699763593381, 0.6898345153664303, 0.8373522458628841, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.46335697399527187, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988, 0.5371158392434988]",0.5769230769230771,0.5857064920894711,0.5366430260047281
58,20,20,"[1.598202109336853, 1.6164995431900024, 1.604701042175293, 1.612248420715332, 1.608170509338379, 1.6066843271255493, 1.6039193868637085, 1.6035019159317017, 1.6073074340820312, 1.606292724609375, 1.6139898300170898, 1.6032673120498657, 1.608808159828186, 1.6069236993789673, 1.6064473390579224, 1.604033350944519, 1.6094070672988892, 1.605824589729309, 1.6129794120788574, 1.6052316427230835]",8,"[0.75, 0.8333333333333334, 0.4166666666666667, 0.6666666666666666, 0.8333333333333334, 0.4166666666666667, 1.0, 0.75, 0.5, 0.5833333333333334, 0.5833333333333334, 0.5, 0.5833333333333334, 0.5833333333333334, 0.6666666666666666, 0.5, 0.5833333333333334, 0.4166666666666667, 0.3333333333333333, 0.6666666666666666]","[0.5366430260047281, 0.5621749408983452, 0.5716312056737589, 0.5829787234042553, 0.5796690307328605, 0.584869976359338, 0.7252955082742317, 0.573049645390071, 0.5768321513002365, 0.5763593380614658, 0.5664302600472814, 0.5895981087470449, 0.5650118203309693, 0.583451536643026, 0.5843971631205673, 0.5862884160756501, 0.566903073286052, 0.566903073286052, 0.5858156028368794, 0.5758865248226951]",0.6083333333333333,0.5820094562647754,0.6312056737588653
59,20,21,"[1.607958436012268, 1.5979796648025513, 1.5979796648025513, 1.5979868173599243, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979810953140259, 1.5979796648025513, 1.5979796648025513, 1.597983479499817, 1.5979799032211304, 1.5979796648025513, 1.5979796648025513, 1.5979799032211304, 1.5979796648025513, 1.5979799032211304, 1.5979796648025513, 1.5979799032211304, 1.5979796648025513]",7,"[0.8333333333333334, 0.75, 0.6666666666666666, 0.4166666666666667, 0.3333333333333333, 0.6666666666666666, 0.5, 0.5833333333333334, 0.75, 0.5833333333333334, 0.5833333333333334, 0.5, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.4166666666666667, 0.75, 0.5, 0.5, 0.5, 0.5]","[0.5758865248226951, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281]",0.5634920634920635,0.5385117640436791,0.5366430260047281
60,20,16,"[1.9572644233703613, 1.6237355470657349, 1.6119680404663086, 1.6096349954605103, 1.610360026359558, 1.6106109619140625, 1.603857398033142, 1.629090428352356, 1.618507742881775, 1.6108425855636597, 1.605340600013733, 1.604174256324768, 1.6119128465652466, 1.6076918840408325, 1.6120878458023071, 1.6219111680984497]",11,"[0.8333333333333334, 0.5, 0.75, 0.6666666666666666, 0.5833333333333334, 0.5, 1.0, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.5, 0.5833333333333334, 0.5, 0.6666666666666666, 0.5]","[0.5484633569739953, 0.6118203309692671, 0.6132387706855792, 0.6118203309692671, 0.6141843971631206, 0.6118203309692671, 0.766903073286052, 0.46335697399527187, 0.46335697399527187, 0.6118203309692671, 0.6122931442080378, 0.6118203309692671, 0.46335697399527187, 0.6122931442080378, 0.6118203309692671, 0.6108747044917258]",0.6510416666666667,0.5899527186761231,0.6624113475177305
61,20,17,"[1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979806184768677, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979796648025513, 1.5979801416397095, 1.5979795455932617, 1.5979796648025513, 1.5979796648025513]",14,"[0.5833333333333334, 0.5833333333333334, 0.4166666666666667, 0.5, 0.16666666666666666, 0.5833333333333334, 0.4166666666666667, 0.3333333333333333, 0.6666666666666666, 0.5833333333333334, 0.5833333333333334, 0.75, 0.4166666666666667, 0.6666666666666666, 0.75, 0.5, 0.5833333333333334]","[0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281]",0.5343137254901961,0.536643026004728,0.5366430260047281
62,20,24,"[1.5980119705200195, 1.9496432542800903, 2.0134475231170654, 1.6087884902954102, 1.5979796648025513, 1.6358070373535156, 1.6096105575561523, 1.6193228960037231, 1.6291675567626953, 1.644060492515564, 1.6320748329162598, 1.6449114084243774, 1.6116591691970825, 1.6139283180236816, 1.6102962493896484, 1.6107596158981323, 1.611012578010559, 1.6326889991760254, 1.6178007125854492, 1.6074548959732056, 1.6103124618530273, 1.6171969175338745, 1.6088838577270508, 1.6516189575195312]",10,"[0.5833333333333334, 0.75, 0.5, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.5, 0.75, 0.25, 0.6666666666666666, 0.75, 0.6666666666666666, 0.6666666666666666, 0.75, 0.5, 0.75, 0.75, 0.6666666666666666, 0.5]","[0.5352245862884161, 0.6444444444444445, 0.691725768321513, 0.6141843971631206, 0.5366430260047281, 0.46335697399527187, 0.6633569739952718, 0.6647754137115839, 0.46335697399527187, 0.6638297872340425, 0.46335697399527187, 0.6628841607565011, 0.6633569739952718, 0.46335697399527187, 0.6704491725768321, 0.6633569739952718, 0.6628841607565011, 0.46335697399527187, 0.6643026004728132, 0.6453900709219859, 0.6624113475177305, 0.6633569739952718, 0.6628841607565011, 0.6647754137115839]",0.642361111111111,0.6090425531914895,0.7612293144208038
63,20,14,"[1.9046818017959595, 1.9435087442398071, 1.5982011556625366, 1.597983717918396, 1.5979799032211304, 1.5979799032211304, 1.5979799032211304, 1.5979849100112915, 1.5981693267822266, 1.5979796648025513, 1.5979806184768677, 1.5979799032211304, 1.59798002243042, 1.5979804992675781]",16,"[0.75, 0.9166666666666666, 0.6666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5, 0.5, 0.8333333333333334, 0.5, 0.5, 0.5, 0.3333333333333333, 0.5, 0.75]","[0.557919621749409, 0.7404255319148936, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.4628841607565012, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281]",0.6011904761904762,0.5474501857480579,0.5366430260047281
64,19,16,"[1.5979801416397095, 1.629830002784729, 1.613590121269226, 1.656143307685852, 1.62548828125, 1.6429743766784668, 1.6404045820236206, 1.6271724700927734, 1.6190576553344727, 1.6310168504714966, 1.632750391960144, 1.6301735639572144, 1.6227020025253296, 1.632647156715393, 1.6585737466812134, 1.62811279296875]",19,"[0.25, 0.8333333333333334, 0.8333333333333334, 0.5, 0.5, 0.75, 0.6666666666666666, 0.8333333333333334, 0.4166666666666667, 0.75, 0.75, 0.75, 0.5833333333333334, 0.8333333333333334, 0.9166666666666666, 0.5833333333333334]","[0.5366430260047281, 0.6794326241134752, 0.6813238770685579, 0.6817966903073286, 0.6803782505910165, 0.6799054373522458, 0.46335697399527187, 0.6808510638297872, 0.6817966903073286, 0.46335697399527187, 0.6799054373522458, 0.6803782505910165, 0.6784869976359338, 0.676595744680851, 0.6794326241134752, 0.6780141843971631]",0.6718750000000001,0.6438534278959812,0.7328605200945626
65,20,18,"[1.6240596771240234, 1.6086816787719727, 1.6258997917175293, 1.6212726831436157, 1.5979799032211304, 1.5979801416397095, 1.5979827642440796, 1.5979799032211304, 1.5979796648025513, 1.5979851484298706, 1.5979799032211304, 1.5979801416397095, 1.5979803800582886, 1.597984790802002, 1.5979796648025513, 1.597983717918396, 1.5979808568954468, 1.5979804992675781]",21,"[0.75, 0.8333333333333334, 0.8333333333333334, 0.75, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5, 0.4166666666666667, 0.5833333333333334, 0.75, 0.25, 0.5, 0.5833333333333334, 0.3333333333333333, 0.6666666666666666, 0.5, 0.75]","[0.46335697399527187, 0.6118203309692671, 0.8122931442080378, 0.6799054373522458, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281]",0.5972222222222222,0.5600210139217231,0.5366430260047281
66,19,23,"[1.6082100868225098, 1.5979849100112915, 1.5979806184768677, 1.597983717918396, 1.6238551139831543, 1.6027532815933228, 1.6003466844558716, 1.6007413864135742, 1.6023448705673218, 1.615593433380127, 1.602051854133606, 1.6028614044189453, 1.6006454229354858, 1.6007896661758423, 1.6013679504394531, 1.6037381887435913, 1.5996628999710083, 1.6042609214782715, 1.60456383228302, 1.6026347875595093, 1.6014782190322876, 1.6048388481140137, 1.601575255393982]",17,"[0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.8333333333333334, 0.5, 0.25, 0.9166666666666666, 0.5, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.6666666666666666, 0.4166666666666667, 0.4166666666666667, 0.9166666666666666, 0.25, 0.3333333333333333, 0.6666666666666666, 0.5833333333333334]","[0.6118203309692671, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.6803782505910165, 0.5541371158392435, 0.5645390070921986, 0.8033096926713948, 0.5546099290780142, 0.5546099290780142, 0.5574468085106383, 0.5560283687943263, 0.5659574468085107, 0.5617021276595745, 0.5683215130023641, 0.584869976359338, 0.5706855791962175, 0.5574468085106383, 0.8066193853427897, 0.5498817966903073, 0.5602836879432624, 0.5546099290780142, 0.5583924349881797]",0.5615942028985507,0.5863295302703257,0.699290780141844
67,19,19,"[1.6127630472183228, 1.5979795455932617, 1.5979799032211304, 1.5979872941970825, 1.5979801416397095, 1.5979796648025513, 1.5979799032211304, 1.5979796648025513, 1.5979799032211304, 1.5979803800582886, 1.5979799032211304, 1.5979796648025513, 1.5979799032211304, 1.5979803800582886, 1.5979796648025513, 1.597981333732605, 1.5979796648025513, 1.5979796648025513, 1.5979799032211304]",17,"[0.4166666666666667, 0.5833333333333334, 0.3333333333333333, 0.4166666666666667, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.16666666666666666, 0.8333333333333334, 0.8333333333333334, 0.3333333333333333, 0.5, 0.5833333333333334, 0.75, 0.6666666666666666, 0.5, 0.5]","[0.6113475177304964, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281, 0.5366430260047281]",0.5307017543859649,0.5405748413587159,0.5366430260047281
68,20,19,"[1.5979803800582886, 1.598014235496521, 1.627799391746521, 1.5979804992675781, 1.5979795455932617, 1.621785044670105, 1.6233983039855957, 1.6246854066848755, 1.6142306327819824, 1.6175321340560913, 1.6127724647521973, 1.610799789428711, 1.619376301765442, 1.6208986043930054, 1.6230138540267944, 1.617552399635315, 1.623127818107605, 1.6098078489303589, 1.6241230964660645]",18,"[0.3333333333333333, 0.16666666666666666, 0.75, 0.6666666666666666, 0.5833333333333334, 0.8333333333333334, 0.8333333333333334, 0.3333333333333333, 0.5, 0.8333333333333334, 0.5833333333333334, 0.25, 0.75, 0.5, 0.75, 0.5, 0.75, 0.5833333333333334, 0.3333333333333333]","[0.5366430260047281, 0.4624113475177305, 0.6784869976359338, 0.5366430260047281, 0.5366430260047281, 0.6761229314420804, 0.6747044917257683, 0.6756501182033097, 0.6756501182033097, 0.6747044917257683, 0.46335697399527187, 0.6742316784869976, 0.6747044917257683, 0.46335697399527187, 0.6747044917257683, 0.6742316784869976, 0.46335697399527187, 0.6747044917257683, 0.6699763593380614]",0.5701754385964912,0.608435983575961,0.7843971631205674
