round,n_client_req,n_new_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,update_delays,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
90,44,39,39,15,24,"[29.0, 29.0, 29.0, 29.0, 25.0, 25.0, 25.0, 24.0, 23.0, 22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 20.0, 18.0, 17.0, 16.0, 15.0, 15.0, 13.0, 13.0, 11.0, 11.0, 10.0, 10.0, 10.0, 9.0, 9.0, 8.0, 7.0, 4.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0]",0.688740074634552,0.6260683536529541,0.5740437507629395,0.7013888955116272,0.7013888955116272,0.5055555701255798,0.49992120265960693,0.5546099290780142,0.057758331298828125
91,35,36,36,10,26,"[29.0, 29.0, 29.0, 28.0, 27.0, 26.0, 25.0, 22.0, 21.0, 20.0, 20.0, 20.0, 19.0, 19.0, 17.0, 17.0, 16.0, 15.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 14.0, 13.0, 13.0, 11.0, 11.0, 8.0, 5.0, 4.0, 2.0, 1.0, 1.0, 1.0]",0.688922643661499,0.6226851940155029,0.6092855334281921,0.6698718667030334,0.6698718667030334,0.5,0.49806147813796997,0.5929078014184397,0.054106712341308594
92,46,56,46,21,35,"[26.0, 26.0, 26.0, 26.0, 25.0, 25.0, 24.0, 23.0, 23.0, 23.0, 22.0, 21.0, 20.0, 20.0, 20.0, 20.0, 19.0, 18.0, 17.0, 17.0, 17.0, 16.0, 15.0, 15.0, 13.0, 13.0, 12.0, 12.0, 12.0, 11.0, 11.0, 10.0, 10.0, 9.0, 9.0, 8.0, 7.0, 7.0, 7.0, 7.0, 5.0, 5.0, 4.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6883832216262817,0.648809552192688,0.5804710984230042,0.7238095998764038,0.7238095998764038,0.5238094925880432,0.5044916868209839,0.5631205673758866,0.17290401458740234
93,36,39,39,6,33,"[29.0, 28.0, 28.0, 26.0, 25.0, 25.0, 24.0, 24.0, 24.0, 22.0, 21.0, 21.0, 21.0, 20.0, 19.0, 19.0, 18.0, 17.0, 16.0, 13.0, 12.0, 12.0, 11.0, 10.0, 10.0, 7.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.6848965287208557,0.6495726108551025,0.6255561709403992,0.6818181872367859,0.6818181872367859,0.4722222089767456,0.5026792883872986,0.6160756501182033,0.05688977241516113
94,42,44,44,8,36,"[29.0, 27.0, 27.0, 26.0, 25.0, 23.0, 23.0, 22.0, 22.0, 22.0, 21.0, 21.0, 20.0, 20.0, 20.0, 19.0, 19.0, 18.0, 15.0, 15.0, 14.0, 14.0, 13.0, 12.0, 12.0, 11.0, 11.0, 10.0, 9.0, 9.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 3.0, 3.0, 1.0]",0.6857820749282837,0.6401515603065491,0.6255964040756226,0.6689814925193787,0.6689814925193787,0.5104166269302368,0.5081560611724854,0.6104018912529551,0.06128215789794922
95,37,45,33,14,31,"[29.0, 28.0, 28.0, 28.0, 27.0, 27.0, 26.0, 24.0, 24.0, 23.0, 21.0, 21.0, 20.0, 19.0, 19.0, 18.0, 15.0, 15.0, 15.0, 13.0, 13.0, 12.0, 10.0, 10.0, 10.0, 8.0, 7.0, 7.0, 6.0, 5.0, 3.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6881048083305359,0.6370370388031006,0.619805634021759,0.7069892287254333,0.7069892287254333,0.482142835855484,0.523674488067627,0.6080378250591016,0.06192493438720703
96,41,38,38,14,24,"[29.0, 29.0, 28.0, 28.0, 28.0, 28.0, 28.0, 26.0, 25.0, 25.0, 25.0, 24.0, 24.0, 23.0, 23.0, 22.0, 22.0, 21.0, 20.0, 20.0, 19.0, 19.0, 18.0, 17.0, 16.0, 15.0, 15.0, 13.0, 13.0, 10.0, 9.0, 8.0, 8.0, 7.0, 6.0, 4.0, 2.0, 1.0]",0.6871914863586426,0.6842105388641357,0.5763592720031738,0.71875,0.71875,0.625,0.4868963360786438,0.5527186761229315,0.05586647987365723
97,36,37,37,12,25,"[29.0, 28.0, 28.0, 28.0, 28.0, 24.0, 24.0, 23.0, 22.0, 22.0, 22.0, 22.0, 21.0, 21.0, 20.0, 20.0, 16.0, 15.0, 15.0, 14.0, 13.0, 13.0, 12.0, 11.0, 11.0, 10.0, 9.0, 8.0, 8.0, 7.0, 7.0, 6.0, 6.0, 6.0, 4.0, 3.0, 1.0]",0.6893272995948792,0.5945945978164673,0.6173662543296814,0.6666666269302368,0.6666666269302368,0.4444444179534912,0.5198581218719482,0.6004728132387707,0.05534482002258301
98,45,42,40,12,30,"[29.0, 28.0, 28.0, 27.0, 27.0, 27.0, 26.0, 26.0, 24.0, 23.0, 23.0, 23.0, 22.0, 22.0, 20.0, 20.0, 18.0, 18.0, 17.0, 17.0, 16.0, 15.0, 14.0, 14.0, 13.0, 13.0, 11.0, 11.0, 9.0, 9.0, 7.0, 7.0, 7.0, 5.0, 5.0, 4.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0]",0.68524169921875,0.6686508655548096,0.586277186870575,0.7277777791023254,0.7277777791023254,0.5208333134651184,0.5002363920211792,0.5711583924349882,0.060575246810913086
99,41,46,31,15,31,"[29.0, 29.0, 29.0, 27.0, 26.0, 25.0, 23.0, 22.0, 21.0, 21.0, 18.0, 18.0, 16.0, 13.0, 12.0, 12.0, 12.0, 12.0, 11.0, 9.0, 7.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 3.0, 3.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6882245540618896,0.6594202518463135,0.6200534701347351,0.7096773982048035,0.7096773982048035,0.555555522441864,0.4986288845539093,0.6004728132387707,0.16150784492492676
