round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,accuracy_score
596,10,12,"[11.156383156776428, 10.889221334457398, 10.903609538078308, 11.225651144981384, 11.15898630619049, 10.96831488609314, 11.502668976783752, 11.294198250770568, 10.8840487241745, 11.216796016693115, 11.441222786903381, 10.891318702697754]",3,"[0.4866666666666667, 0.6433333333333333, 0.54, 0.6533333333333333, 0.615, 0.43166666666666664, 0.2816666666666667, 0.445, 0.6466666666666666, 0.6066666666666667, 0.5533333333333333, 0.49833333333333335]","[0.4834, 0.5806, 0.5215, 0.5605, 0.5415, 0.3887, 0.2741, 0.4095, 0.6041, 0.5442, 0.5389, 0.4763]",0.1135
597,10,12,"[10.87137746810913, 11.025576329231262, 11.338169145584107, 11.190850639343262, 11.063459777832032, 11.672071409225463, 11.669465351104737, 11.241463947296143, 11.66883544921875, 11.50302095413208, 11.479030632972718, 11.818033599853516]",1,"[0.4666666666666667, 0.5283333333333333, 0.49166666666666664, 0.61, 0.5183333333333333, 0.38333333333333336, 0.5633333333333334, 0.49333333333333335, 0.49166666666666664, 0.41833333333333333, 0.5883333333333334, 0.525]","[0.4454, 0.5034, 0.4443, 0.5491, 0.4814, 0.3657, 0.5193, 0.46, 0.4464, 0.3998, 0.5392, 0.508]",0.1135
598,10,8,"[10.986701440811157, 10.900334644317628, 10.91690571308136, 11.356168699264526, 11.381785821914672, 11.573143005371094, 10.952832555770874, 10.976074028015137]",3,"[0.6466666666666666, 0.5333333333333333, 0.5083333333333333, 0.5883333333333334, 0.5466666666666666, 0.44333333333333336, 0.545, 0.5083333333333333]","[0.5908, 0.4863, 0.4726, 0.5402, 0.5136, 0.4277, 0.5078, 0.4051]",0.1135
599,10,11,"[10.8352121591568, 11.2894517660141, 10.891261744499207, 11.151448702812194, 11.021980214118958, 10.8214661359787, 11.092794466018677, 10.891233277320861, 11.197442603111266, 10.97644510269165, 10.864992451667785]",2,"[0.5966666666666667, 0.555, 0.5983333333333334, 0.48333333333333334, 0.5733333333333334, 0.6233333333333333, 0.6083333333333333, 0.5133333333333333, 0.5983333333333334, 0.5466666666666666, 0.6216666666666667]","[0.5525, 0.5165, 0.5357, 0.495, 0.5514, 0.5879, 0.5799, 0.4611, 0.5258, 0.4868, 0.5479]",0.1135
600,10,8,"[11.251216554641724, 11.27289834022522, 11.23431363105774, 10.899510431289674, 11.219895124435425, 11.221676683425903, 11.072057342529297, 11.305531787872315]",4,"[0.4866666666666667, 0.48333333333333334, 0.5483333333333333, 0.6466666666666666, 0.5566666666666666, 0.5766666666666667, 0.5766666666666667, 0.5383333333333333]","[0.4659, 0.4759, 0.5438, 0.5449, 0.5334, 0.5199, 0.5248, 0.5111]",0.1135
601,9,6,"[10.954783654212951, 10.89510669708252, 10.828068327903747, 10.902794933319091, 10.992182898521424, 11.421622133255005]",7,"[0.6666666666666666, 0.47, 0.5933333333333334, 0.5383333333333333, 0.5116666666666667, 0.40166666666666667]","[0.6079, 0.4396, 0.5503, 0.5367, 0.4798, 0.3756]",0.1135
602,9,9,"[11.638527584075927, 10.932570052146911, 11.141542387008666, 11.725368094444274, 10.948495697975158, 11.035826516151428, 11.198659753799438, 11.027998304367065, 11.68627302646637]",7,"[0.425, 0.6533333333333333, 0.5633333333333334, 0.4, 0.5266666666666666, 0.485, 0.55, 0.5033333333333333, 0.6033333333333334]","[0.3796, 0.5913, 0.5046, 0.3936, 0.5118, 0.4349, 0.5178, 0.4575, 0.526]",0.2132
603,10,10,"[10.682858324050903, 11.056212067604065, 10.764177989959716, 10.963924312591553, 10.7448814868927, 10.79669167995453, 11.246683597564697, 10.766841077804566, 10.678999996185302, 11.050521302223206]",7,"[0.705, 0.47333333333333333, 0.5383333333333333, 0.485, 0.555, 0.6166666666666667, 0.49833333333333335, 0.6266666666666667, 0.5566666666666666, 0.49833333333333335]","[0.6261, 0.4315, 0.4807, 0.4382, 0.5371, 0.5229, 0.4568, 0.5743, 0.4699, 0.4658]",0.1573
604,9,7,"[11.274779295921325, 10.952119159698487, 11.226229786872864, 10.610346245765687, 10.979190063476562, 10.818557977676392, 11.015761590003967]",9,"[0.565, 0.505, 0.545, 0.615, 0.4716666666666667, 0.51, 0.54]","[0.5221, 0.4848, 0.5005, 0.5298, 0.4489, 0.4031, 0.5195]",0.1135
605,10,9,"[10.768299508094788, 11.367523193359375, 10.689724802970886, 10.933204436302185, 11.330338644981385, 11.09729208946228, 11.293801426887512, 11.13814651966095, 11.156545329093934]",10,"[0.5116666666666667, 0.5916666666666667, 0.5416666666666666, 0.47333333333333333, 0.515, 0.43333333333333335, 0.5433333333333333, 0.575, 0.66]","[0.4569, 0.54, 0.4668, 0.4362, 0.4923, 0.4002, 0.4946, 0.5246, 0.589]",0.1135
606,8,9,"[10.98614490032196, 10.75420060157776, 11.56323583126068, 11.384484481811523, 11.563302063941956, 10.854531264305114, 10.933257889747619, 10.641543197631837, 10.710911226272582]",9,"[0.5383333333333333, 0.545, 0.56, 0.465, 0.47333333333333333, 0.64, 0.5766666666666667, 0.63, 0.6033333333333334]","[0.4734, 0.48, 0.5164, 0.4437, 0.4375, 0.5931, 0.5142, 0.5627, 0.5499]",0.1135
607,10,13,"[10.803729152679443, 11.452258610725403, 11.224337553977966, 10.810651421546936, 10.649075746536255, 11.071655344963073, 10.970985078811646, 11.340444779396057, 11.098150038719178, 11.52476942539215, 11.117748975753784, 10.864371705055238, 10.748911118507385]",6,"[0.5116666666666667, 0.49666666666666665, 0.5866666666666667, 0.5516666666666666, 0.645, 0.5866666666666667, 0.6133333333333333, 0.5733333333333334, 0.6483333333333333, 0.435, 0.5816666666666667, 0.5883333333333334, 0.585]","[0.4593, 0.4479, 0.5334, 0.5339, 0.5576, 0.5513, 0.5812, 0.5439, 0.5727, 0.3923, 0.5454, 0.5559, 0.5101]",0.1135
608,10,10,"[11.05467722415924, 10.923096680641175, 10.758123636245728, 10.809824228286743, 11.073016166687012, 10.818017435073852, 11.170680475234985, 10.816314077377319, 10.830848670005798, 10.793477535247803]",6,"[0.5833333333333334, 0.6133333333333333, 0.6466666666666666, 0.6116666666666667, 0.5916666666666667, 0.6066666666666667, 0.47333333333333333, 0.6716666666666666, 0.575, 0.575]","[0.5437, 0.5255, 0.6118, 0.5608, 0.5422, 0.54, 0.4196, 0.6111, 0.5208, 0.5471]",0.1135
609,10,9,"[10.824712014198303, 11.099957036972047, 10.821787643432618, 11.056330490112305, 10.997239708900452, 11.197851037979126, 10.747466111183167, 10.806547546386719, 10.854760241508483]",7,"[0.6066666666666667, 0.5733333333333334, 0.475, 0.5683333333333334, 0.5433333333333333, 0.5366666666666666, 0.61, 0.6, 0.59]","[0.5582, 0.5195, 0.4393, 0.5259, 0.5048, 0.5099, 0.5493, 0.565, 0.5349]",0.1135
610,8,10,"[10.875277519226074, 10.778762459754944, 10.796393442153931, 10.988250660896302, 13.180444836616516, 11.94242548942566, 11.404839873313904, 11.508344268798828, 11.48984375, 11.773137736320496]",5,"[0.6616666666666666, 0.5683333333333334, 0.61, 0.565, 0.38166666666666665, 0.39666666666666667, 0.5233333333333333, 0.4666666666666667, 0.5033333333333333, 0.49666666666666665]","[0.5884, 0.5141, 0.5527, 0.4853, 0.3556, 0.3785, 0.5099, 0.4085, 0.4635, 0.4646]",0.1135
611,10,8,"[11.129133200645446, 11.071687602996827, 10.903693413734436, 10.962121820449829, 11.38803322315216, 11.17352249622345, 11.012778902053833, 11.078772687911988]",7,"[0.46, 0.47833333333333333, 0.4683333333333333, 0.5216666666666666, 0.555, 0.5333333333333333, 0.595, 0.6066666666666667]","[0.4468, 0.4713, 0.4725, 0.5094, 0.5419, 0.5159, 0.5432, 0.5614]",0.1135
612,9,7,"[11.617300868034363, 11.081370615959168, 11.041567254066468, 12.604458880424499, 11.999518513679504, 11.613259840011597, 11.118220090866089]",9,"[0.535, 0.44166666666666665, 0.5583333333333333, 0.32166666666666666, 0.425, 0.39166666666666666, 0.5316666666666666]","[0.467, 0.4052, 0.5104, 0.3296, 0.4141, 0.3642, 0.4806]",0.1138
613,8,9,"[10.9605122089386, 10.724974155426025, 11.885247325897216, 11.97873833179474, 11.190673327445984, 11.319965267181397, 11.311142706871033, 11.247446966171264, 11.78761429786682]",8,"[0.51, 0.5666666666666667, 0.4683333333333333, 0.6283333333333333, 0.51, 0.5516666666666666, 0.5116666666666667, 0.5016666666666667, 0.5733333333333334]","[0.5123, 0.5285, 0.4225, 0.6008, 0.4601, 0.493, 0.4715, 0.4861, 0.5184]",0.2111
614,10,10,"[11.299291181564332, 11.24220359325409, 11.169461417198182, 11.218978643417358, 10.993622303009033, 11.168442320823669, 11.056660103797913, 11.098715710639954, 10.943121361732484, 11.05049135684967]",8,"[0.5466666666666666, 0.5266666666666666, 0.465, 0.555, 0.6033333333333334, 0.4716666666666667, 0.48833333333333334, 0.43333333333333335, 0.6216666666666667, 0.5466666666666666]","[0.4957, 0.4769, 0.4122, 0.5157, 0.5366, 0.4565, 0.4827, 0.4147, 0.5607, 0.4652]",0.1135
615,9,12,"[11.086589455604553, 10.88521134853363, 11.483171081542968, 11.102296352386475, 11.309999561309814, 11.025967454910278, 11.180017614364624, 10.994969701766967, 11.499539279937744, 11.062617826461793, 10.955238008499146, 11.413817930221558]",5,"[0.54, 0.6166666666666667, 0.48, 0.58, 0.48, 0.5666666666666667, 0.5383333333333333, 0.525, 0.4683333333333333, 0.5783333333333334, 0.4666666666666667, 0.44666666666666666]","[0.4731, 0.5244, 0.4837, 0.5629, 0.4679, 0.5367, 0.5122, 0.5119, 0.4406, 0.5379, 0.4585, 0.4279]",0.1135
616,8,6,"[10.995359897613525, 11.17390489578247, 10.890392947196961, 10.867408037185669, 10.861484098434449, 10.793306565284729]",7,"[0.5533333333333333, 0.47833333333333333, 0.5233333333333333, 0.5616666666666666, 0.5516666666666666, 0.6216666666666667]","[0.5287, 0.4732, 0.4969, 0.5144, 0.5027, 0.5572]",0.1135
617,10,8,"[11.20764501094818, 11.12095148563385, 11.037342429161072, 11.026097416877747, 11.580598831176758, 11.036464357376099, 11.369645738601685, 10.930806422233582]",9,"[0.5483333333333333, 0.5333333333333333, 0.63, 0.535, 0.49333333333333335, 0.6283333333333333, 0.5633333333333334, 0.6466666666666666]","[0.527, 0.5346, 0.5908, 0.509, 0.4744, 0.5635, 0.5002, 0.5643]",0.1135
618,9,8,"[10.931160306930542, 10.855984926223755, 10.897966837882995, 11.099438381195068, 10.792815089225769, 10.720376658439637, 10.920191669464112, 10.878036236763]",10,"[0.54, 0.48333333333333334, 0.5533333333333333, 0.47333333333333333, 0.5233333333333333, 0.585, 0.5566666666666666, 0.5616666666666666]","[0.4796, 0.409, 0.5138, 0.4324, 0.4597, 0.5181, 0.5535, 0.5266]",0.1167
619,10,14,"[10.996067762374878, 11.637560749053955, 11.015705776214599, 11.240653991699219, 10.945505404472351, 11.130836892127991, 11.302380871772765, 11.005966114997864, 11.473194026947022, 11.247248220443726, 11.126376175880432, 11.147108769416809, 11.143057990074158, 10.88203661441803]",6,"[0.5533333333333333, 0.47333333333333333, 0.41833333333333333, 0.5766666666666667, 0.6233333333333333, 0.6816666666666666, 0.495, 0.645, 0.61, 0.5716666666666667, 0.5916666666666667, 0.5716666666666667, 0.4483333333333333, 0.62]","[0.4817, 0.4762, 0.3712, 0.5371, 0.5595, 0.5959, 0.4476, 0.5704, 0.5588, 0.5638, 0.5552, 0.5076, 0.4038, 0.5733]",0.1135
620,10,12,"[11.109853410720826, 10.993078351020813, 11.165715765953063, 11.139240670204163, 11.384479308128357, 10.89781084060669, 11.414547944068909, 10.892775893211365, 10.97855007648468, 10.98814046382904, 10.848582291603089, 11.030205488204956]",4,"[0.6833333333333333, 0.5133333333333333, 0.515, 0.5633333333333334, 0.3983333333333333, 0.5866666666666667, 0.5466666666666666, 0.59, 0.5466666666666666, 0.4866666666666667, 0.6533333333333333, 0.605]","[0.6485, 0.5074, 0.5033, 0.5448, 0.4002, 0.5552, 0.5269, 0.5528, 0.4859, 0.4605, 0.6052, 0.5474]",0.1135
621,9,10,"[10.986404275894165, 11.208758354187012, 11.746672010421753, 11.070744132995605, 11.213836765289306, 11.60710060596466, 10.825475978851319, 11.124427080154419, 11.083854007720948, 11.054365277290344]",3,"[0.6, 0.545, 0.5466666666666666, 0.5666666666666667, 0.5583333333333333, 0.40166666666666667, 0.62, 0.6016666666666667, 0.5683333333333334, 0.5633333333333334]","[0.5652, 0.4958, 0.4836, 0.51, 0.5002, 0.3765, 0.5744, 0.5461, 0.5094, 0.5161]",0.1135
622,9,9,"[11.509284210205077, 11.227082371711731, 10.872468066215514, 11.166500210762024, 10.860159659385682, 11.153138542175293, 11.289426493644715, 11.137514805793762, 10.925036811828614]",3,"[0.495, 0.525, 0.495, 0.545, 0.5316666666666666, 0.5666666666666667, 0.48, 0.4583333333333333, 0.5933333333333334]","[0.4565, 0.4833, 0.4896, 0.5347, 0.528, 0.5293, 0.4476, 0.4302, 0.5476]",0.1135
623,9,8,"[10.781484293937684, 11.187056803703308, 11.285724449157716, 11.257823157310487, 11.126029682159423, 11.236979985237122, 11.349381613731385, 11.348039436340333]",4,"[0.6216666666666667, 0.5116666666666667, 0.5383333333333333, 0.5416666666666666, 0.5466666666666666, 0.5683333333333334, 0.5016666666666667, 0.47833333333333333]","[0.547, 0.4725, 0.4943, 0.4684, 0.4881, 0.5238, 0.4854, 0.4956]",0.203
624,10,13,"[11.065190625190734, 12.006693983078003, 11.096209478378295, 10.789463257789611, 10.80404896736145, 10.99157910346985, 10.870007538795472, 11.026902389526366, 10.841605353355408, 10.894636392593384, 10.73470380306244, 11.303153443336488, 10.938462328910827]",1,"[0.685, 0.4116666666666667, 0.585, 0.52, 0.57, 0.6, 0.595, 0.5333333333333333, 0.5333333333333333, 0.5633333333333334, 0.585, 0.5233333333333333, 0.4583333333333333]","[0.6298, 0.3827, 0.5607, 0.5043, 0.5347, 0.5455, 0.5366, 0.5066, 0.4822, 0.5365, 0.5386, 0.4957, 0.4521]",0.1135
625,10,8,"[10.932877612113952, 10.970469570159912, 10.803016519546508, 10.984241151809693, 11.14494435787201, 10.857645273208618, 10.806335139274598, 10.947545456886292]",3,"[0.5133333333333333, 0.555, 0.5216666666666666, 0.5133333333333333, 0.6183333333333333, 0.6383333333333333, 0.62, 0.5283333333333333]","[0.4847, 0.5192, 0.5058, 0.4803, 0.5704, 0.5752, 0.5779, 0.51]",0.1135
626,10,13,"[11.090944480895995, 11.170636177062988, 10.843572187423707, 11.086435031890868, 11.2642817735672, 11.131203937530518, 10.966226482391358, 10.792568826675415, 10.777280116081238, 11.165343356132507, 11.564520502090454, 10.92491111755371, 11.040029907226563]",0,"[0.4716666666666667, 0.5183333333333333, 0.5766666666666667, 0.5816666666666667, 0.5566666666666666, 0.47, 0.505, 0.5583333333333333, 0.595, 0.48, 0.5033333333333333, 0.49, 0.5283333333333333]","[0.4215, 0.4933, 0.5377, 0.5545, 0.5629, 0.4617, 0.4653, 0.5089, 0.5366, 0.4458, 0.4693, 0.4608, 0.4919]",0.1135
627,10,9,"[11.12507119178772, 10.894943475723267, 10.7844566822052, 10.993199729919434, 10.960885143280029, 10.792028951644898, 11.16745936870575, 10.79273762702942, 10.979911875724792]",1,"[0.34833333333333333, 0.6016666666666667, 0.48333333333333334, 0.54, 0.5466666666666666, 0.5466666666666666, 0.5066666666666667, 0.4866666666666667, 0.44166666666666665]","[0.3392, 0.5432, 0.471, 0.4995, 0.5188, 0.5284, 0.4594, 0.4469, 0.4063]",0.1135
628,10,10,"[12.471616077423096, 12.159112453460693, 12.410442423820495, 12.061658143997192, 11.741745948791504, 13.67617244720459, 12.195170664787293, 12.226041197776794, 12.29297320842743, 11.637256503105164]",1,"[0.39166666666666666, 0.4633333333333333, 0.37833333333333335, 0.46, 0.39, 0.20666666666666667, 0.38166666666666665, 0.385, 0.33666666666666667, 0.37666666666666665]","[0.3805, 0.4194, 0.3853, 0.4081, 0.3648, 0.2238, 0.349, 0.3714, 0.2996, 0.3683]",0.2127
629,10,9,"[10.789206552505494, 11.726013827323914, 11.504770183563233, 11.559558629989624, 11.761307501792908, 11.64649465084076, 11.359326076507568, 11.326413750648499, 11.498414826393127]",2,"[0.565, 0.42333333333333334, 0.5116666666666667, 0.48333333333333334, 0.34833333333333333, 0.42, 0.45666666666666667, 0.4483333333333333, 0.47]","[0.5046, 0.3993, 0.4633, 0.4881, 0.364, 0.3838, 0.3859, 0.3855, 0.4217]",0.2201
630,10,9,"[11.972486901283265, 11.665916919708252, 11.95553925037384, 11.268974685668946, 11.355339694023133, 12.5219172000885, 11.311536526679992, 11.9057288646698, 11.704517197608947]",3,"[0.405, 0.27666666666666667, 0.44, 0.45, 0.38333333333333336, 0.395, 0.38666666666666666, 0.3016666666666667, 0.375]","[0.3669, 0.2697, 0.4152, 0.4223, 0.3641, 0.366, 0.3457, 0.2635, 0.3543]",0.1135
631,9,11,"[11.534876036643983, 12.2456946849823, 11.318243288993836, 11.235621237754822, 11.324952697753906, 11.254007911682129, 11.664389371871948, 11.287569975852966, 11.848908138275146, 11.281318283081054, 11.324768018722533]",1,"[0.5366666666666666, 0.365, 0.36666666666666664, 0.48833333333333334, 0.4666666666666667, 0.39166666666666666, 0.37833333333333335, 0.2, 0.5083333333333333, 0.48333333333333334, 0.3233333333333333]","[0.4819, 0.3129, 0.3136, 0.4594, 0.421, 0.3545, 0.3631, 0.2109, 0.4763, 0.4317, 0.2951]",0.1992
632,10,10,"[11.407146239280701, 11.40485429763794, 11.257553911209106, 11.88234703540802, 11.291012334823609, 11.165782284736633, 11.494664931297303, 11.447349667549133, 11.2929523229599, 11.462396931648254]",1,"[0.5616666666666666, 0.37, 0.5483333333333333, 0.29833333333333334, 0.36666666666666664, 0.2916666666666667, 0.49333333333333335, 0.5066666666666667, 0.3333333333333333, 0.2866666666666667]","[0.5149, 0.3439, 0.468, 0.2938, 0.3557, 0.269, 0.4317, 0.446, 0.3056, 0.2512]",0.1135
633,10,9,"[12.246696090698242, 11.438781571388244, 11.29815845489502, 11.296015453338622, 11.270626759529113, 11.2526291847229, 11.870457553863526, 11.316978144645692, 11.701764273643494]",2,"[0.26666666666666666, 0.38, 0.475, 0.3933333333333333, 0.2866666666666667, 0.31666666666666665, 0.4166666666666667, 0.2816666666666667, 0.5183333333333333]","[0.2634, 0.3802, 0.4209, 0.355, 0.2759, 0.2889, 0.3978, 0.2723, 0.4726]",0.2936
634,10,8,"[11.66392741203308, 11.424419236183166, 11.486518144607544, 11.631671047210693, 11.39978802204132, 11.992037749290466, 13.11406831741333, 11.919365954399108]",4,"[0.365, 0.36, 0.37666666666666665, 0.42333333333333334, 0.395, 0.415, 0.38, 0.31666666666666665]","[0.3446, 0.364, 0.3307, 0.3924, 0.3692, 0.3868, 0.3431, 0.3245]",0.1158
635,10,10,"[11.277971839904785, 11.316335844993592, 11.0840665102005, 11.296737265586852, 11.301834893226623, 11.284133148193359, 11.325982713699341, 11.212718653678895, 11.404543924331666, 11.274603271484375]",4,"[0.45166666666666666, 0.425, 0.3933333333333333, 0.33666666666666667, 0.4083333333333333, 0.33166666666666667, 0.36, 0.4066666666666667, 0.43333333333333335, 0.415]","[0.4221, 0.3993, 0.3353, 0.3227, 0.4068, 0.3458, 0.3635, 0.3656, 0.406, 0.3861]",0.1135
636,9,10,"[11.34116439819336, 11.537835216522216, 11.818092966079712, 11.699995398521423, 11.372697043418885, 11.68044023513794, 11.599491381645203, 11.539391446113587, 11.611187505722047, 11.672055959701538]",3,"[0.4066666666666667, 0.4033333333333333, 0.33166666666666667, 0.355, 0.3333333333333333, 0.4766666666666667, 0.29333333333333333, 0.42, 0.4083333333333333, 0.42]","[0.398, 0.3831, 0.3098, 0.3186, 0.3179, 0.4091, 0.2834, 0.384, 0.373, 0.4172]",0.1138
637,10,11,"[12.689393305778504, 11.546761608123779, 12.035978174209594, 11.300340270996093, 11.346852660179138, 11.30566165447235, 11.312522292137146, 11.250051116943359, 11.254167103767395, 11.354082489013672, 11.199929523468018]",2,"[0.28833333333333333, 0.32166666666666666, 0.45166666666666666, 0.37666666666666665, 0.4683333333333333, 0.42333333333333334, 0.44166666666666665, 0.415, 0.38166666666666665, 0.3933333333333333, 0.4683333333333333]","[0.2749, 0.2888, 0.4181, 0.3423, 0.4366, 0.3717, 0.3795, 0.4014, 0.3755, 0.3846, 0.4376]",0.1135
638,10,11,"[11.267653846740723, 11.121168780326844, 11.357846474647522, 11.339272522926331, 11.173762536048889, 11.413397979736327, 11.280125665664674, 11.143186402320861, 11.276685309410095, 11.209720611572266, 11.42282075881958]",1,"[0.365, 0.44666666666666666, 0.3, 0.2966666666666667, 0.34833333333333333, 0.31166666666666665, 0.32666666666666666, 0.3983333333333333, 0.3466666666666667, 0.43333333333333335, 0.355]","[0.3609, 0.3907, 0.2849, 0.3099, 0.3043, 0.2722, 0.3117, 0.3766, 0.2902, 0.41, 0.3455]",0.2085
639,10,6,"[11.450438070297242, 11.16839509010315, 11.13421471118927, 11.35339457988739, 11.284462261199952, 11.280970239639283]",5,"[0.4116666666666667, 0.42833333333333334, 0.39, 0.31833333333333336, 0.3333333333333333, 0.2833333333333333]","[0.4067, 0.4064, 0.3685, 0.2922, 0.2923, 0.2653]",0.1137
